resource_name,raw_asset_file,raw_size_bytes,paired_resource_file
TN_Worker_06,0ac5d44c106ac4fafaa083b266506080,9008,
TN_Worker_06,8244a25b92a904e06ae8fab067157397,120984,
TN_Worker_06_Small,0ac5d44c106ac4fafaa083b266506080,9008,
TN_Worker_06_Small,9cba1d484a492433cb25b31c606d1e08,8796,
TN_Worker_07,0ac5d44c106ac4fafaa083b266506080,9008,
TN_Worker_07,bd43aa0193f4b4581916974a55f5ef76,120972,
TN_Worker_07_Small,0ac5d44c106ac4fafaa083b266506080,9008,
TN_Worker_07_Small,ec37f69fc068948388e3fae7b163b1e2,8768,
TN_Worker_08,0ac5d44c106ac4fafaa083b266506080,9008,
TN_Worker_08,e879da4cd820340aebc6671c18b0d820,121160,
TN_Worker_08_Small,0ac5d44c106ac4fafaa083b266506080,9008,
TN_Worker_08_Small,3b9314d29baae444c8ce22caa5cf6172,8756,
TN_Worker_09,0ac5d44c106ac4fafaa083b266506080,9008,
TN_Worker_09,c0d67e19467274221bfbc58488baaad3,121040,
TN_Worker_09_Small,0ac5d44c106ac4fafaa083b266506080,9008,
TN_Worker_09_Small,d0d65e8c6c6f84bd183a4490973fb195,8716,
TN_Worker_10,0ac5d44c106ac4fafaa083b266506080,9008,
TN_Worker_10,4194a5ce346cf4615a51355653a549da,121132,
TN_Worker_10_Small,09906d567dad448aea3e3edc3238114d,8724,
TN_Worker_10_Small,0ac5d44c106ac4fafaa083b266506080,9008,
TN_Worker_11,0ac5d44c106ac4fafaa083b266506080,9008,
TN_Worker_11,3e20044b2dc0f49258f650a82a556cee,120852,
TN_Worker_11_Small,0ac5d44c106ac4fafaa083b266506080,9008,
TN_Worker_11_Small,253660920b6c142f6ac6a2ae7a00e849,8784,
TN_Worker_Silhouette,56b9300794d1042328073f9a8d98322f,17636,
TN_Worker_Silhouette,81bd39bba170f449794354d3bf6a9a90,2912,
WheelLoader,21e654c0fc0234c97967f454b89b0ab7,139596,
WheelLoader,3e1f81d32f20e4dacb67a3c9535a23cb,2740,
WheelLoader,7a171612d947347879795ab4377af40e,974864,
WheelLoader,80c780ec2e4b042c4aa2fd8442b832ea,16928,
WheelLoader,87ee20931d3844a1862f7dc520cb31eb,1621712,
WheelLoader,97f11c691d6114d799a7580b41ec8965,1613804,
WheelLoader_Body,21e654c0fc0234c97967f454b89b0ab7,139596,
WheelLoader_Body,7a171612d947347879795ab4377af40e,974864,
WheelLoader_Body,87ee20931d3844a1862f7dc520cb31eb,1621712,
WheelLoader_Body,97f11c691d6114d799a7580b41ec8965,1613804,
WheelLoader_Body,b10499cbcafdc4125a6c115c8b36f69e,306852,
WheelLoader_Body_Whole,21e654c0fc0234c97967f454b89b0ab7,139596,
WheelLoader_Body_Whole,7a171612d947347879795ab4377af40e,974864,
WheelLoader_Body_Whole,87ee20931d3844a1862f7dc520cb31eb,1621712,
WheelLoader_Body_Whole,97f11c691d6114d799a7580b41ec8965,1613804,
WheelLoader_Company,fcebec908b8894969936ccd78e2545f7,648,
WheelLoader_Company_Idle,35573932202274096ba4fcc40c7ffca6,2728,
WheelLoader_Company_Idle,fcebec908b8894969936ccd78e2545f7,648,
WheelLoader_Idle_Empty,f786c49dacdaa4b6fa05d4e86d3c1b9c,2728,
WheelLoader_Idle_Full,3e1f81d32f20e4dacb67a3c9535a23cb,2740,
WheelLoader_Idle_Full,efe98566afc704f8ca30fbab251d5065,2920,
WheelLoader_Move_Empty,2b7976fc96afd4784b242fcb9401e36a,4540,
WheelLoader_Move_Full,3e1f81d32f20e4dacb67a3c9535a23cb,2740,
WheelLoader_Move_Full,f622cd870e7534122ad28473217da2cb,4668,
WheelLoader_Parts01,21e654c0fc0234c97967f454b89b0ab7,139596,
WheelLoader_Parts01,7a171612d947347879795ab4377af40e,974864,
WheelLoader_Parts01,87ee20931d3844a1862f7dc520cb31eb,1621712,
WheelLoader_Parts01,97f11c691d6114d799a7580b41ec8965,1613804,
WheelLoader_Parts01,b10499cbcafdc4125a6c115c8b36f69e,306852,
WheelLoader_Parts02,21e654c0fc0234c97967f454b89b0ab7,139596,
WheelLoader_Parts02,7a171612d947347879795ab4377af40e,974864,
WheelLoader_Parts02,87ee20931d3844a1862f7dc520cb31eb,1621712,
WheelLoader_Parts02,97f11c691d6114d799a7580b41ec8965,1613804,
WheelLoader_Parts02,b10499cbcafdc4125a6c115c8b36f69e,306852,
WheelLoader_Parts03,21e654c0fc0234c97967f454b89b0ab7,139596,
WheelLoader_Parts03,7a171612d947347879795ab4377af40e,974864,
WheelLoader_Parts03,87ee20931d3844a1862f7dc520cb31eb,1621712,
WheelLoader_Parts03,97f11c691d6114d799a7580b41ec8965,1613804,
WheelLoader_Parts03,b10499cbcafdc4125a6c115c8b36f69e,306852,
WheelLoader_Wheel_Back_L,21e654c0fc0234c97967f454b89b0ab7,139596,
WheelLoader_Wheel_Back_L,7a171612d947347879795ab4377af40e,974864,
WheelLoader_Wheel_Back_L,87ee20931d3844a1862f7dc520cb31eb,1621712,
WheelLoader_Wheel_Back_L,97f11c691d6114d799a7580b41ec8965,1613804,
WheelLoader_Wheel_Back_L,b10499cbcafdc4125a6c115c8b36f69e,306852,
WheelLoader_Wheel_Back_R,21e654c0fc0234c97967f454b89b0ab7,139596,
WheelLoader_Wheel_Back_R,7a171612d947347879795ab4377af40e,974864,
WheelLoader_Wheel_Back_R,87ee20931d3844a1862f7dc520cb31eb,1621712,
WheelLoader_Wheel_Back_R,97f11c691d6114d799a7580b41ec8965,1613804,
WheelLoader_Wheel_Back_R,b10499cbcafdc4125a6c115c8b36f69e,306852,
WheelLoader_Wheel_Front_L,21e654c0fc0234c97967f454b89b0ab7,139596,
WheelLoader_Wheel_Front_L,7a171612d947347879795ab4377af40e,974864,
WheelLoader_Wheel_Front_L,87ee20931d3844a1862f7dc520cb31eb,1621712,
WheelLoader_Wheel_Front_L,97f11c691d6114d799a7580b41ec8965,1613804,
WheelLoader_Wheel_Front_L,b10499cbcafdc4125a6c115c8b36f69e,306852,
WheelLoader_Wheel_Front_R,21e654c0fc0234c97967f454b89b0ab7,139596,
WheelLoader_Wheel_Front_R,7a171612d947347879795ab4377af40e,974864,
WheelLoader_Wheel_Front_R,87ee20931d3844a1862f7dc520cb31eb,1621712,
WheelLoader_Wheel_Front_R,97f11c691d6114d799a7580b41ec8965,1613804,
WheelLoader_Wheel_Front_R,b10499cbcafdc4125a6c115c8b36f69e,306852,
WheelLoader_Wheel_L,8187c5747a8ef4ab088716099b1bd8bf,1047632,
WheelLoader_Wheel_L,f4f9c7ebe2dbd4114929991d86c218bd,131044,
WheelLoader_Wheel_L_02,f4f9c7ebe2dbd4114929991d86c218bd,131044,
WheelLoader_Wheel_L_03,f4f9c7ebe2dbd4114929991d86c218bd,131044,
WheelLoader_Wheel_L_04,f4f9c7ebe2dbd4114929991d86c218bd,131044,
WheelLoader_Wheel_R,8187c5747a8ef4ab088716099b1bd8bf,1047632,
WheelLoader_Wheel_R,f4f9c7ebe2dbd4114929991d86c218bd,131044,
WheelLoader_Wheel_R_02,f4f9c7ebe2dbd4114929991d86c218bd,131044,
WheelLoader_Wheel_R_03,f4f9c7ebe2dbd4114929991d86c218bd,131044,
WheelLoader_Wheel_R_04,f4f9c7ebe2dbd4114929991d86c218bd,131044,
